,Unnamed: 0,Time(sec),Distance(feet),SOC,Elevation(feet),Surplus(Foot-pound)
10317,10317.0,10014.894971999987,440655.3787679999,0.8045749078185547,328.4562501710932,0.0
10318,10318.0,10015.894971999987,440699.3787679999,0.8045312359815483,328.6843752566398,0.0
10319,10319.0,10016.894971999987,440743.3787679999,0.8044875641445419,328.9125003421864,0.0
10320,10320.0,10017.894971999987,440787.3787679999,0.8044438923075355,329.14062542773297,0.0
10321,10321.0,10018.470311999996,440812.6937280003,0.8043893017860074,329.5,0.0
10322,10322.0,10019.470311999996,440856.6937280003,0.8043750943158254,329.5,0.0
10323,10323.0,10020.470311999996,440900.6937280003,0.8043608868456433,329.5,0.0
10324,10324.0,10021.470311999996,440944.6937280003,0.8043466793754612,329.5,0.0
10325,10325.0,10022.470311999996,440988.6937280003,0.8043324719052792,329.5,0.0
10326,10326.0,10023.470311999996,441032.6937280003,0.8043182644350972,329.5,0.0
10327,10327.0,10024.470311999996,441076.6937280003,0.8043040569649151,329.5,0.0
10328,10328.0,10025.04565199999,441102.008688,0.8042958828390208,329.5,0.0
10329,10329.0,10026.04565199999,441146.008688,0.8042816753688388,329.5,0.0
10330,10330.0,10026.837659999992,441180.85704000015,0.8042704229387947,329.5,0.0
10331,10331.0,10027.626803999983,441215.57937599975,0.8042672836251853,329.4375,0.0
10332,10332.0,10028.415947999987,441250.301712,0.8042776880562813,329.25,0.0
10333,10333.0,10029.205091999993,441285.0240480002,0.8043010083693609,328.9375,0.0
10334,10334.0,10029.994223999987,441319.745856,0.8043372447008161,328.5,0.0
10335,10335.0,10030.994223999987,441363.745856,0.8043230372306339,328.5,0.0
10336,10336.0,10031.994223999987,441407.745856,0.8043795383144592,327.8431820988223,0.0
10337,10337.0,10032.994223999987,441451.745856,0.8044360393982847,327.1863641976446,0.0
10338,10338.0,10033.994223999987,441495.745856,0.8044925404821102,326.5295462964669,0.0
10339,10339.0,10034.994223999987,441539.745856,0.8045490415659357,325.8727283952892,0.0
10340,10340.0,10035.994223999987,441583.745856,0.8046055426497611,325.2159104941115,0.0
10341,10341.0,10036.994223999987,441627.745856,0.8046620437335866,324.5590925929338,0.0
10342,10342.0,10037.994223999987,441671.745856,0.8047185448174121,323.9022746917561,0.0
10343,10343.0,10038.994223999987,441715.745856,0.8047750459012376,323.2454567905784,0.0
10344,10344.0,10039.994223999987,441759.745856,0.8048315469850631,322.58863888940067,0.0
10345,10345.0,10040.994223999987,441803.745856,0.8048880480688885,321.93182098822297,0.0
10346,10346.0,10041.994223999987,441847.745856,0.8049445491527139,321.27500308704526,0.0
10347,10347.0,10042.994223999987,441891.745856,0.8050010502365393,320.6181851858676,0.0
10348,10348.0,10043.994223999987,441935.745856,0.8050575513203647,319.96136728468986,0.0
10349,10349.0,10044.994223999987,441979.745856,0.8051140524041901,319.3045493835121,0.0
10350,10350.0,10045.994223999987,442023.745856,0.8051705534880156,318.64773148233445,0.0
10351,10351.0,10046.994223999987,442067.745856,0.805227054571841,317.99091358115675,0.0
10352,10352.0,10047.994223999987,442111.745856,0.8052835556556664,317.33409567997904,0.0
10353,10353.0,10048.26412799999,442123.62163200014,0.8053581054108463,316.5,0.0
10354,10354.0,10049.053259999986,442158.3434399999,0.8054007996832934,316.0,0.0
10355,10355.0,10050.053259999986,442202.3434399999,0.8053865922131112,316.0,0.0
10356,10356.0,10050.51687599998,442222.74254399975,0.8054531877136787,315.3044905,0.0
10357,10357.0,10051.51687599998,442266.74254399975,0.8054389802434965,315.3044905,0.0
10358,10358.0,10051.980491999975,442287.1416479996,0.805457665778088,315.072654,0.0
10359,10359.0,10052.980491999975,442331.1416479996,0.805443458307906,315.072654,0.0
10360,10360.0,10053.444107999989,442351.540752,0.8054069277686748,315.3044905,0.0
10361,10361.0,10054.444107999989,442395.540752,0.8053927202984927,315.3044905,0.0
10362,10362.0,10054.907723999982,442415.93985599984,0.8052963023017916,316.0,0.0
10363,10363.0,10055.907723999982,442459.93985599984,0.8052820948316095,316.0,0.0
10364,10364.0,10056.907723999982,442503.93985599984,0.8051865882257718,316.62945090206307,0.0
10365,10365.0,10057.907723999982,442547.93985599984,0.8050910816199341,317.25890180412614,0.0
10366,10366.0,10058.907723999982,442591.93985599984,0.8049955750140965,317.8883527061892,0.0
10367,10367.0,10059.907723999982,442635.93985599984,0.8049000684082588,318.5178036082523,0.0
10368,10368.0,10060.907723999982,442679.93985599984,0.8048045618024211,319.1472545103153,0.0
10369,10369.0,10061.907723999982,442723.93985599984,0.8047090551965834,319.7767054123784,0.0
10370,10370.0,10062.907723999982,442767.93985599984,0.8046135485907457,320.4061563144415,0.0
10371,10371.0,10063.907723999982,442811.93985599984,0.8045180419849081,321.03560721650456,0.0
10372,10372.0,10064.907723999982,442855.93985599984,0.8044225353790704,321.66505811856763,0.0
10373,10373.0,10065.907723999982,442899.93985599984,0.8043270287732327,322.2945090206307,0.0
10374,10374.0,10066.907723999982,442943.93985599984,0.804231522167395,322.92395992269377,0.0
10375,10375.0,10067.907723999982,442987.93985599984,0.8041360155615573,323.55341082475684,0.0
10376,10376.0,10068.907723999982,443031.93985599984,0.8040405089557197,324.1828617268199,0.0
10377,10377.0,10069.907723999982,443075.93985599984,0.803945002349882,324.812312628883,0.0
10378,10378.0,10070.907723999982,443119.93985599984,0.8038494957440443,325.44176353094605,0.0
10379,10379.0,10071.907723999982,443163.93985599984,0.8037539891382066,326.0712144330091,0.0
10380,10380.0,10072.907723999982,443207.93985599984,0.8036584825323689,326.7006653350722,0.0
10381,10381.0,10073.17761599999,443219.81510400015,0.8035514069278498,327.5,0.0
10382,10382.0,10074.17761599999,443263.81510400015,0.8035371994576678,327.5,0.0
10383,10383.0,10074.902819999985,443295.72408,0.8034115732426301,328.3928767,0.0
10384,10384.0,10075.902819999985,443339.72408,0.803397365772448,328.3928767,0.0
10385,10385.0,10076.628011999985,443371.63252799993,0.8033234573217167,328.8853348,0.0
10386,10386.0,10077.628011999985,443415.63252799993,0.8033092498515347,328.8853348,0.0
10387,10387.0,10078.35321599998,443447.5415039997,0.8032870588370464,328.9773742,0.0
10388,10388.0,10079.35321599998,443491.5415039997,0.8032728513668643,328.9773742,0.0
10389,10389.0,10080.078419999987,443523.4504800001,0.8032964726509922,328.6689948,0.0
10390,10390.0,10080.651671999996,443548.6735680005,0.803307418817576,328.5,0.0
10391,10391.0,10081.651671999996,443592.6735680005,0.803293211347394,328.5,0.0
10392,10392.0,10082.651671999996,443636.6735680005,0.8033125130162704,328.20319830789794,0.0
10393,10393.0,10083.651671999996,443680.6735680005,0.8033318146851467,327.90639661579587,0.0
10394,10394.0,10084.651671999996,443724.6735680005,0.8033511163540231,327.6095949236938,0.0
10395,10395.0,10085.651671999996,443768.6735680005,0.8033704180228994,327.31279323159174,0.0
10396,10396.0,10086.651671999996,443812.6735680005,0.8033897196917757,327.0159915394897,0.0
10397,10397.0,10087.651671999996,443856.6735680005,0.8034090213606521,326.7191898473876,0.0
10398,10398.0,10088.651671999996,443900.6735680005,0.8034283230295285,326.42238815528555,0.0
10399,10399.0,10089.651671999996,443944.6735680005,0.8034476246984049,326.1255864631835,0.0
10400,10400.0,10090.651671999996,443988.6735680005,0.8034669263672812,325.8287847710814,0.0
10401,10401.0,10091.651671999996,444032.6735680005,0.8034862280361577,325.5319830789793,0.0
10402,10402.0,10092.651671999996,444076.6735680005,0.8035055297050341,325.2351813868773,0.0
10403,10403.0,10093.651671999996,444120.6735680005,0.8035248313739104,324.9383796947752,0.0
10404,10404.0,10094.651671999996,444164.6735680005,0.8035441330427867,324.6415780026732,0.0
10405,10405.0,10095.651671999996,444208.6735680005,0.8035634347116632,324.3447763105711,0.0
10406,10406.0,10096.651671999996,444252.6735680005,0.8035827363805398,324.047974618469,0.0
10407,10407.0,10097.651671999996,444296.6735680005,0.8036020380494162,323.75117292636696,0.0
10408,10408.0,10098.651671999996,444340.6735680005,0.8036213397182926,323.4543712342649,0.0
10409,10409.0,10099.651671999996,444384.6735680005,0.803640641387169,323.15756954216283,0.0
10410,10410.0,10100.651671999996,444428.6735680005,0.8036599430560454,322.8607678500608,0.0
10411,10411.0,10101.651671999996,444472.6735680005,0.8036792447249218,322.5639661579587,0.0
10412,10412.0,10102.651671999996,444516.6735680005,0.8036985463937981,322.26716446585664,0.0
10413,10413.0,10103.651671999996,444560.6735680005,0.8037178480626745,321.9703627737546,0.0
10414,10414.0,10104.651671999996,444604.6735680005,0.803737149731551,321.6735610816525,0.0
10415,10415.0,10105.651671999996,444648.6735680005,0.8037564514004274,321.37675938955044,0.0
10416,10416.0,10106.651671999996,444692.6735680005,0.8037757530693037,321.0799576974484,0.0
10417,10417.0,10107.651671999996,444736.6735680005,0.80379505473818,320.7831560053463,0.0
10418,10418.0,10108.651671999996,444780.6735680005,0.8038143564070565,320.48635431324425,0.0
10419,10419.0,10109.651671999996,444824.6735680005,0.8038336580759329,320.1895526211422,0.0
10420,10420.0,10110.651671999996,444868.6735680005,0.8038529597448092,319.8927509290401,0.0
10421,10421.0,10111.651671999996,444912.6735680005,0.8038722614136856,319.59594923693805,0.0
10422,10422.0,10112.651671999996,444956.6735680005,0.803891563082562,319.299147544836,0.0
10423,10423.0,10113.651671999996,445000.6735680005,0.8039108647514384,319.0023458527339,0.0
10424,10424.0,10114.651671999996,445044.6735680005,0.8039301664203147,318.70554416063186,0.0
10425,10425.0,10115.651671999996,445088.6735680005,0.8039494680891912,318.4087424685298,0.0
10426,10426.0,10116.651671999996,445132.6735680005,0.8039687697580677,318.11194077642773,0.0
10427,10427.0,10117.651671999996,445176.6735680005,0.8039880714269443,317.81513908432566,0.0
10428,10428.0,10118.651671999996,445220.6735680005,0.8040073730958207,317.5183373922236,0.0
10429,10429.0,10119.651671999996,445264.6735680005,0.8040266747646971,317.22153570012154,0.0
10430,10430.0,10120.651671999996,445308.6735680005,0.8040459764335735,316.92473400801947,0.0
10431,10431.0,10121.651671999996,445352.6735680005,0.8040652781024499,316.6279323159174,0.0
10432,10432.0,10122.651671999996,445396.6735680005,0.8040845797713263,316.33113062381534,0.0
10433,10433.0,10123.651671999996,445440.6735680005,0.8041038814402026,316.0343289317133,0.0
10434,10434.0,10124.651671999996,445484.6735680005,0.804123183109079,315.7375272396112,0.0
10435,10435.0,10125.651671999996,445528.6735680005,0.8041424847779555,315.44072554750915,0.0
10436,10436.0,10126.651671999996,445572.6735680005,0.8041617864468319,315.1439238554071,0.0
10437,10437.0,10127.651671999996,445616.6735680005,0.8041810881157082,314.847122163305,0.0
10438,10438.0,10128.651671999996,445660.6735680005,0.8042003897845845,314.5503204712029,0.0
10439,10439.0,10129.651671999996,445704.6735680005,0.804219691453461,314.2535187791009,0.0
10440,10440.0,10130.651671999996,445748.6735680005,0.8042389931223374,313.9567170869988,0.0
10441,10441.0,10131.651671999996,445792.6735680005,0.8042582947912137,313.6599153948968,0.0
10442,10442.0,10132.651671999996,445836.6735680005,0.8042775964600901,313.3631137027947,0.0
10443,10443.0,10133.651671999996,445880.6735680005,0.8042968981289665,313.0663120106926,0.0
10444,10444.0,10134.651671999996,445924.6735680005,0.8043161997978429,312.76951031859056,0.0
10445,10445.0,10135.651671999996,445968.6735680005,0.8043355014667192,312.4727086264885,0.0
10446,10446.0,10136.651671999996,446012.6735680005,0.8043548031355957,312.17590693438643,0.0
10447,10447.0,10137.651671999996,446056.6735680005,0.8043741048044722,311.8791052422844,0.0
10448,10448.0,10138.651671999996,446100.6735680005,0.8043934064733488,311.5823035501823,0.0
10449,10449.0,10139.613599999995,446142.9984000005,0.8044426409341097,311.0,0.0
10450,10450.0,10140.122423999972,446165.3866559994,0.8044504193287465,310.86875,0.0
10451,10451.0,10140.631247999989,446187.77491200017,0.8044543229587877,310.775,0.0
10452,10452.0,10141.140059999996,446210.16264000046,0.8044543519606258,310.71875,0.0
10453,10453.0,10141.648883999973,446232.5508959994,0.8044495445866903,310.7,0.0
10454,10454.0,10142.648883999973,446276.5508959994,0.8044353371165082,310.7,0.0
10455,10455.0,10143.648883999973,446320.5508959994,0.8044211296463262,310.7,0.0
10456,10456.0,10144.648883999973,446364.5508959994,0.8044069221761442,310.7,0.0
10457,10457.0,10145.011523999969,446380.5070559993,0.8044017699791575,310.7,0.0
10458,10458.0,10146.011523999969,446424.5070559993,0.8043875625089754,310.7,0.0
10459,10459.0,10147.011523999969,446468.5070559993,0.8043733550387933,310.7,0.0
10460,10460.0,10148.011523999969,446512.5070559993,0.8043591475686113,310.7,0.0
10461,10461.0,10149.011523999969,446556.5070559993,0.8043449400984293,310.7,0.0
10462,10462.0,10150.011523999969,446600.5070559993,0.8043307326282472,310.7,0.0
10463,10463.0,10151.011523999969,446644.5070559993,0.8043165251580652,310.7,0.0
10464,10464.0,10152.011523999969,446688.5070559993,0.8043023176878831,310.7,0.0
10465,10465.0,10153.011523999969,446732.5070559993,0.804288110217701,310.7,0.0
10466,10466.0,10154.011523999969,446776.5070559993,0.8042739027475189,310.7,0.0
10467,10467.0,10155.011523999969,446820.5070559993,0.8042596952773368,310.7,0.0
10468,10468.0,10155.807371999994,446855.52436800033,0.8042483882906071,310.7,0.0
10469,10469.0,10156.807371999994,446899.52436800033,0.8042341808204251,310.7,0.0
10470,10470.0,10156.996427999988,446907.84283200005,0.8042314948129425,310.7,0.0
10471,10471.0,10157.996427999988,446951.84283200005,0.8042172873427604,310.7,0.0
10472,10472.0,10158.36006,446967.84264000057,0.804207277596219,310.7375,0.0
10473,10473.0,10159.36006,447011.84264000057,0.8041930701260369,310.7375,0.0
10474,10474.0,10159.72370399998,447027.8429759997,0.8041733732975187,310.85,0.0
10475,10475.0,10160.72370399998,447071.8429759997,0.8041591658273366,310.85,0.0
10476,10476.0,10161.087335999977,447087.8427839996,0.8041297822578201,311.0375,0.0
10477,10477.0,10162.087335999977,447131.8427839996,0.8041155747876381,311.0375,0.0
10478,10478.0,10162.450979999983,447147.8431199999,0.8040765041361438,311.3,0.0
10479,10479.0,10163.450979999983,447191.8431199999,0.8040622966659619,311.3,0.0
10480,10480.0,10164.450979999983,447235.8431199999,0.8040196742397805,311.5200001210537,0.0
10481,10481.0,10165.450979999983,447279.8431199999,0.8039770518135992,311.74000024210744,0.0
10482,10482.0,10166.450979999983,447323.8431199999,0.8039344293874179,311.9600003631612,0.0
10483,10483.0,10167.450979999983,447367.8431199999,0.8038918069612365,312.1800004842149,0.0
10484,10484.0,10168.450979999983,447411.8431199999,0.8038491845350552,312.4000006052686,0.0
10485,10485.0,10169.450979999983,447455.8431199999,0.8038065621088738,312.6200007263223,0.0
10486,10486.0,10170.216107999997,447489.50875200034,0.803745535541175,313.0083291,0.0
10487,10487.0,10171.216107999997,447533.50875200034,0.8037313280709929,313.0083291,0.0
10488,10488.0,10171.596623999976,447550.2514559995,0.8037046410999825,313.1730937,0.0
10489,10489.0,10172.596623999976,447594.2514559995,0.8036904336298005,313.1730937,0.0
10490,10490.0,10172.977139999995,447610.99416000047,0.8036977984248309,313.0599604,0.0
10491,10491.0,10173.977139999995,447654.99416000047,0.8036835909546489,313.0599604,0.0
10492,10492.0,10174.357655999993,447671.7368640002,0.8037196701215191,312.6689292,0.0
10493,10493.0,10175.357655999993,447715.7368640002,0.803705462651337,312.6689292,0.0
10494,10494.0,10175.738171999985,447732.479568,0.8037702562003791,312.0,0.0
10495,10495.0,10176.738171999985,447776.479568,0.8037560487301971,312.0,0.0
10496,10496.0,10177.738171999985,447820.479568,0.8038059726040794,311.40683638460257,0.0
10497,10497.0,10178.738171999985,447864.479568,0.8038558964779615,310.81367276920514,0.0
10498,10498.0,10179.738171999985,447908.479568,0.8039058203518438,310.2205091538077,0.0
10499,10499.0,10180.738171999985,447952.479568,0.803955744225726,309.6273455384103,0.0
10500,10500.0,10181.738171999985,447996.479568,0.8040056680996082,309.03418192301285,0.0
10501,10501.0,10182.738171999985,448040.479568,0.8040555919734904,308.4410183076154,0.0
10502,10502.0,10183.738171999985,448084.479568,0.8041055158473727,307.847854692218,0.0
10503,10503.0,10184.738171999985,448128.479568,0.8041554397212549,307.25469107682056,0.0
10504,10504.0,10185.738171999985,448172.479568,0.8042053635951372,306.66152746142313,0.0
10505,10505.0,10186.738171999985,448216.479568,0.8042552874690193,306.0683638460257,0.0
10506,10506.0,10187.738171999985,448260.479568,0.8043052113429016,305.4752002306283,0.0
10507,10507.0,10188.738171999985,448304.479568,0.8043551352167838,304.88203661523085,0.0
10508,10508.0,10189.738171999985,448348.479568,0.804405059090666,304.2888729998334,0.0
10509,10509.0,10190.738171999985,448392.479568,0.8044549829645482,303.695709384436,0.0
10510,10510.0,10191.738171999985,448436.479568,0.8045049068384305,303.10254576903856,0.0
10511,10511.0,10192.738171999985,448480.479568,0.8045548307123126,302.5093821536411,0.0
10512,10512.0,10193.738171999985,448524.479568,0.8046047545861948,301.9162185382437,0.0
10513,10513.0,10194.738171999985,448568.479568,0.8046546784600771,301.32305492284627,0.0
10514,10514.0,10195.738171999985,448612.479568,0.8047046023339592,300.72989130744884,0.0
10515,10515.0,10196.738171999985,448656.479568,0.8047545262078415,300.1367276920514,0.0
10516,10516.0,10197.738171999985,448700.479568,0.8048044500817237,299.543564076654,0.0
10517,10517.0,10198.160315999983,448719.0539039999,0.8048868149955677,298.7,0.0
10518,10518.0,10199.160315999983,448763.0539039999,0.8048726075253857,298.7,0.0
10519,10519.0,10199.185607999982,448764.1667519998,0.8049265667614485,298.175,0.0
10520,10520.0,10200.185607999982,448808.1667519998,0.8049123592912664,298.175,0.0
10521,10521.0,10200.21089999998,448809.2795999998,0.8049508194689488,297.8,0.0
10522,10522.0,10201.21089999998,448853.2795999998,0.8049366119987668,297.8,0.0
10523,10523.0,10201.236191999991,448854.3924480004,0.8049595731180684,297.575,0.0
10524,10524.0,10202.236191999991,448898.3924480004,0.8049453656478864,297.575,0.0
10525,10525.0,10202.26148399998,448899.50529599976,0.8049528277088082,297.5,0.0
10526,10526.0,10202.312567999972,448901.7529919994,0.8049521019344015,297.5,0.0
10527,10527.0,10203.312567999972,448945.7529919994,0.8049378944642194,297.5,0.0
10528,10528.0,10204.312567999972,448989.7529919994,0.8049236869940374,297.5,0.0
10529,10529.0,10205.312567999972,449033.7529919994,0.8049094795238553,297.5,0.0
10530,10530.0,10206.312567999972,449077.7529919994,0.8048952720536732,297.5,0.0
10531,10531.0,10207.312567999972,449121.7529919994,0.8048810645834911,297.5,0.0
10532,10532.0,10208.12571599998,449157.5315039997,0.8048695118075274,297.5,0.0
10533,10533.0,10208.691035999973,449182.40558399935,0.8048614800404842,297.5,0.0
10534,10534.0,10209.691035999973,449226.40558399935,0.8048472725703022,297.5,0.0
10535,10535.0,10210.31440799999,449253.8339520001,0.8048531032210039,297.375,0.0
10536,10536.0,10211.31440799999,449297.8339520001,0.8048388957508218,297.375,0.0
10537,10537.0,10211.937779999991,449325.2623200002,0.8048705581654909,297.0,0.0
10538,10538.0,10212.937779999991,449369.2623200002,0.8048563506953089,297.0,0.0
10539,10539.0,10213.56116399998,449396.69121599966,0.8049138447375539,296.375,0.0
10540,10540.0,10214.56116399998,449440.69121599966,0.8048996372673718,296.375,0.0
10541,10541.0,10215.184535999982,449468.1195839998,0.8049829632099756,295.5,0.0
10542,10542.0,10216.184535999982,449512.1195839998,0.8049687557397935,295.5,0.0
10543,10543.0,10217.184535999982,449556.1195839998,0.8050221933941277,294.8728299917713,0.0
10544,10544.0,10218.184535999982,449600.1195839998,0.8050756310484619,294.2456599835426,0.0
10545,10545.0,10219.184535999982,449644.1195839998,0.8051290687027961,293.61848997531393,0.0
10546,10546.0,10220.184535999982,449688.1195839998,0.8051825063571303,292.99131996708525,0.0
10547,10547.0,10221.184535999982,449732.1195839998,0.8052359440114646,292.36414995885656,0.0
10548,10548.0,10222.184535999982,449776.1195839998,0.8052893816657987,291.73697995062787,0.0
10549,10549.0,10223.184535999982,449820.1195839998,0.8053428193201329,291.1098099423992,0.0
10550,10550.0,10224.184535999982,449864.1195839998,0.8053962569744672,290.4826399341705,0.0
10551,10551.0,10225.184535999982,449908.1195839998,0.8054496946288014,289.8554699259418,0.0
10552,10552.0,10226.184535999982,449952.1195839998,0.8055031322831356,289.2282999177131,0.0
10553,10553.0,10227.184535999982,449996.1195839998,0.8055565699374698,288.6011299094844,0.0
10554,10554.0,10228.184535999982,450040.1195839998,0.805610007591804,287.97395990125574,0.0
10555,10555.0,10229.184535999982,450084.1195839998,0.8056634452461383,287.34678989302705,0.0
10556,10556.0,10230.184535999982,450128.1195839998,0.8057168829004724,286.7196198847984,0.0
10557,10557.0,10231.184535999982,450172.1195839998,0.8057703205548067,286.0924498765697,0.0
10558,10558.0,10232.184535999982,450216.1195839998,0.8058237582091409,285.465279868341,0.0
10559,10559.0,10233.184535999982,450260.1195839998,0.8058771958634751,284.8381098601123,0.0
10560,10560.0,10234.184535999982,450304.1195839998,0.8059306335178092,284.2109398518836,0.0
10561,10561.0,10235.115335999975,450345.0747839995,0.8060451769169431,283.0,0.0
10562,10562.0,10235.272127999991,450351.97363200015,0.8060533749454852,282.9034123,0.0
10563,10563.0,10236.272127999991,450395.97363200015,0.8060391674753032,282.9034123,0.0
10564,10564.0,10237.101443999973,450432.4635359993,0.8061164438109746,282.0643066,0.0
10565,10565.0,10238.101443999973,450476.4635359993,0.8061022363407925,282.0643066,0.0
10566,10566.0,10238.930759999994,450512.9534400002,0.8061200477698217,281.8007027,0.0
10567,10567.0,10239.930759999994,450556.9534400002,0.8061058402996397,281.8007027,0.0
10568,10568.0,10240.760075999977,450593.4433439994,0.8060537734655409,282.1126005,0.0
10569,10569.0,10241.760075999977,450637.4433439994,0.8060395659953588,282.1126005,0.0
10570,10570.0,10242.589379999989,450673.9327199999,0.805913168211363,283.0,0.0
10571,10571.0,10243.589379999989,450717.9327199999,0.805898960741181,283.0,0.0
10572,10572.0,10244.589379999989,450761.9327199999,0.8058037931162764,283.62682637410904,0.0
10573,10573.0,10245.589379999989,450805.9327199999,0.8057086254913717,284.2536527482181,0.0
10574,10574.0,10246.589379999989,450849.9327199999,0.8056134578664671,284.8804791223272,0.0
10575,10575.0,10247.589379999989,450893.9327199999,0.8055182902415626,285.5073054964362,0.0
10576,10576.0,10248.589379999989,450937.9327199999,0.805423122616658,286.1341318705452,0.0
10577,10577.0,10249.589379999989,450981.9327199999,0.8053279549917535,286.76095824465426,0.0
10578,10578.0,10250.589379999989,451025.9327199999,0.8052327873668489,287.3877846187633,0.0
10579,10579.0,10251.589379999989,451069.9327199999,0.8051376197419442,288.01461099287235,0.0
10580,10580.0,10252.589379999989,451113.9327199999,0.8050424521170396,288.6414373669814,0.0
10581,10581.0,10253.589379999989,451157.9327199999,0.804947284492135,289.26826374109044,0.0
10582,10582.0,10254.589379999989,451201.9327199999,0.8048521168672303,289.8950901151995,0.0
10583,10583.0,10255.589379999989,451245.9327199999,0.8047569492423258,290.5219164893085,0.0
10584,10584.0,10256.589379999989,451289.9327199999,0.8046617816174212,291.1487428634176,0.0
10585,10585.0,10257.589379999989,451333.9327199999,0.8045666139925167,291.7755692375266,0.0
10586,10586.0,10258.589379999989,451377.9327199999,0.8044714463676121,292.40239561163565,0.0
10587,10587.0,10259.589379999989,451421.9327199999,0.8043762787427076,293.0292219857447,0.0
10588,10588.0,10260.589379999989,451465.9327199999,0.8042811111178029,293.65604835985374,0.0
10589,10589.0,10261.589379999989,451509.9327199999,0.8041859434928983,294.2828747339628,0.0
10590,10590.0,10262.589379999989,451553.9327199999,0.8040907758679937,294.90970110807183,0.0
10591,10591.0,10263.589379999989,451597.9327199999,0.803995608243089,295.5365274821809,0.0
10592,10592.0,10264.589379999989,451641.9327199999,0.8039004406181844,296.1633538562899,0.0
10593,10593.0,10265.589379999989,451685.9327199999,0.8038052729932799,296.79018023039896,0.0
10594,10594.0,10266.589379999989,451729.9327199999,0.8037101053683753,297.417006604508,0.0
10595,10595.0,10267.589379999989,451773.9327199999,0.8036149377434706,298.04383297861705,0.0
10596,10596.0,10268.589379999989,451817.9327199999,0.803519770118566,298.6706593527261,0.0
10597,10597.0,10269.589379999989,451861.9327199999,0.8034246024936614,299.29748572683513,0.0
10598,10598.0,10270.589379999989,451905.9327199999,0.8033294348687569,299.9243121009442,0.0
10599,10599.0,10271.589379999989,451949.9327199999,0.8032342672438522,300.5511384750532,0.0
10600,10600.0,10272.589379999989,451993.9327199999,0.8031390996189476,301.17796484916227,0.0
10601,10601.0,10272.900803999984,452007.6353759998,0.8030285019818071,302.0,0.0
10602,10602.0,10273.900803999984,452051.6353759998,0.8030142945116251,302.0,0.0
10603,10603.0,10274.715311999991,452087.47372800007,0.8028521696621679,303.1656405,0.0
10604,10604.0,10275.715311999991,452131.47372800007,0.8028379621919858,303.1656405,0.0
10605,10605.0,10276.715311999991,452175.47372800007,0.8027653619447123,303.6177410779192,0.0
10606,10606.0,10277.168255999984,452195.4032639997,0.8026740853212202,304.27461789999995,0.0
10607,10607.0,10278.168255999984,452239.4032639997,0.8026598778510381,304.27461789999995,0.0
10608,10608.0,10279.168255999984,452283.4032639997,0.8026364355144963,304.3461179831652,0.0
10609,10609.0,10279.621199999989,452303.3328,0.8026165825824535,304.45000360000006,0.0
10610,10610.0,10280.621199999989,452347.3328,0.8026023751122714,304.45000360000006,0.0
10611,10611.0,10281.621199999989,452391.3328,0.802622947411166,304.1409047413171,0.0
10612,10612.0,10282.07415599999,452411.2628640001,0.8026642040324244,303.6917977,0.0
10613,10613.0,10283.07415599999,452455.2628640001,0.8026499965622425,303.6917977,0.0
10614,10614.0,10284.07415599999,452499.2628640001,0.8027098953501792,303.0020967936622,0.0
10615,10615.0,10284.527099999996,452519.1924000003,0.8028082909108651,302.0,0.0
10616,10616.0,10285.527099999996,452563.1924000003,0.8027940834406831,302.0,0.0
10617,10617.0,10286.527099999996,452607.1924000003,0.8028732068778326,301.1242427984265,0.0
10618,10618.0,10287.527099999996,452651.1924000003,0.8029523303149819,300.248485596853,0.0
10619,10619.0,10288.527099999996,452695.1924000003,0.8030314537521313,299.3727283952795,0.0
10620,10620.0,10289.09457599998,452720.1613439996,0.803166843817045,298.0,0.0
10621,10621.0,10290.09457599998,452764.1613439996,0.8031526363468628,298.0,0.0
10622,10622.0,10290.930323999988,452800.9342559999,0.8032787599778307,296.6874423,0.0
10623,10623.0,10291.930323999988,452844.9342559999,0.8032645525076487,296.6874423,0.0
10624,10624.0,10292.76606,452881.70664000046,0.8033280811682035,295.9806805,0.0
10625,10625.0,10293.76606,452925.70664000046,0.8033138736980214,295.9806805,0.0
10626,10626.0,10294.60180799998,452962.4795519996,0.8033148071257129,295.8797145,0.0
10627,10627.0,10295.60180799998,453006.4795519996,0.8033005996555309,295.8797145,0.0
10628,10628.0,10296.437555999975,453043.2524639993,0.803223522556639,296.3845444,0.0
10629,10629.0,10297.437555999975,453087.2524639993,0.803209315086457,296.3845444,0.0
10630,10630.0,10298.437555999975,453131.2524639993,0.8031382776851367,296.82454479029496,0.0
10631,10631.0,10299.437555999975,453175.2524639993,0.8030672402838165,297.26454518058995,0.0
10632,10632.0,10300.437555999975,453219.2524639993,0.8029962028824962,297.70454557088493,0.0
10633,10633.0,10301.437555999975,453263.2524639993,0.8029251654811759,298.1445459611799,0.0
10634,10634.0,10302.381767999985,453304.7977919997,0.8028012611832616,299.0,0.0
10635,10635.0,10303.381767999985,453348.7977919997,0.8027870537130796,299.0,0.0
10636,10636.0,10304.381767999985,453392.7977919997,0.8027160165308689,299.4399986938592,0.0
10637,10637.0,10304.801111999994,453411.2489280001,0.8026293978027028,300.0645082,0.0
10638,10638.0,10305.234335999983,453430.3107839996,0.8026020693282492,300.2284417,0.0
10639,10639.0,10305.66756,453449.3726400004,0.8025816345378974,300.3390015,0.0
