,Time(sec),Distance(feet),SOC,Elevation(feet),Surplus(Foot-pound)
85,84.10168799999701,3700.4742719998685,0.0,315.1950231315504,0.0
86,85.10168799999701,3744.4742719998685,0.0,315.43402775786046,0.0
87,86.10168799999701,3788.4742719998685,0.0,315.67303238417054,0.0
88,87.10168799999701,3832.4742719998685,0.0,315.9120370104806,0.0
89,88.10168799999701,3876.4742719998685,0.0,316.1510416367907,0.0
90,89.10168799999701,3920.4742719998685,0.0,316.39004626310077,0.0
91,90.10168799999701,3964.4742719998685,0.0,316.62905088941085,0.0
92,91.10168799999701,4008.4742719998685,0.0,316.8680555157209,0.0
93,92.10168799999701,4052.4742719998685,0.0,317.107060142031,0.0
94,93.10168799999701,4096.4742719998685,0.0,317.3460647683411,0.0
95,94.10168799999701,4140.4742719998685,0.0,317.58506939465116,0.0
96,95.10168799999701,4184.4742719998685,0.0,317.82407402096123,0.0
97,96.10168799999701,4228.4742719998685,0.0,318.0630786472713,0.0
98,97.10168799999701,4272.4742719998685,0.0,318.3020832735814,0.0
99,98.10168799999701,4316.4742719998685,0.0,318.54108789989147,0.0
100,99.10168799999701,4360.4742719998685,0.0,318.78009252620154,0.0
101,100.10168799999701,4404.4742719998685,0.0,319.0190971525116,0.0
102,101.10168799999701,4448.4742719998685,0.0,319.2581017788217,0.0
103,102.10168799999701,4492.4742719998685,0.0,319.4971064051318,0.0
104,103.10168799999701,4536.4742719998685,0.0,319.73611103144185,0.0
105,104.10168799999701,4580.4742719998685,0.0,319.9751156577519,0.0
106,105.10168799999701,4624.4742719998685,0.0,320.214120284062,0.0
107,106.10168799999701,4668.4742719998685,0.0,320.4531249103721,0.0
108,107.10168799999701,4712.4742719998685,0.0,320.69212953668216,0.0
109,107.38982400000168,4725.152256000074,0.0,321.0,0.0
110,108.38982400000168,4769.152256000074,0.0,321.0,0.0
111,109.38982400000168,4813.152256000074,0.0,320.44073089760457,0.0
112,110.38982400000168,4857.152256000074,0.0,319.88146179520913,0.0
113,111.38982400000168,4901.152256000074,0.0,319.3221926928137,0.0
114,112.38982400000168,4945.152256000074,0.0,318.76292359041827,0.0
115,113.38982400000168,4989.152256000074,0.0,318.20365448802283,0.0
116,114.38982400000168,5033.152256000074,0.0,317.6443853856274,0.0
117,115.38982400000168,5077.152256000074,0.0,317.08511628323197,0.0
118,116.38982400000168,5121.152256000074,0.0,316.52584718083654,0.0
119,117.38982400000168,5165.152256000074,0.0,315.9665780784411,0.0
120,118.38982400000168,5209.152256000074,0.0,315.40730897604567,0.0
121,119.38982400000168,5253.152256000074,0.0,314.84803987365024,0.0
122,120.38982400000168,5297.152256000074,0.0,314.2887707712548,0.0
123,121.38982400000168,5341.152256000074,0.0,313.72950166885937,0.0
124,122.38982400000168,5385.152256000074,0.0,313.17023256646394,0.0
125,123.38982400000168,5429.152256000074,0.0,312.6109634640685,0.0
126,123.48225600000205,5433.21926400009,0.0,312.0,0.0
127,124.48225600000205,5477.21926400009,0.0,312.0,0.0
128,125.48225600000205,5521.21926400009,0.0,312.0,0.0
129,126.48225600000205,5565.21926400009,0.0,312.0,0.0
130,127.48225600000205,5609.21926400009,0.0,312.0,0.0
131,128.48225600000205,5653.21926400009,0.0,312.0,0.0
132,129.48225600000205,5697.21926400009,0.0,312.0,0.0
133,130.48225600000205,5741.21926400009,0.0,312.0,0.0
134,131.48225600000205,5785.21926400009,0.0,312.0,0.0
135,132.48225600000205,5829.21926400009,0.0,312.0,0.0
136,133.48225600000205,5873.21926400009,0.0,312.0,0.0
137,134.48225600000205,5917.21926400009,0.0,312.0,0.0
138,135.48225600000205,5961.21926400009,0.0,312.0,0.0
139,135.52377599999545,5963.0461439998,0.0,312.0,0.0
140,136.52377599999545,6007.0461439998,0.0,312.0,0.0
141,137.52377599999545,6051.0461439998,0.0,312.40138880526627,0.0
142,138.52377599999545,6095.0461439998,0.0,312.80277761053253,0.0
143,139.52377599999545,6139.0461439998,0.0,313.2041664157988,0.0
144,140.52377599999545,6183.0461439998,0.0,313.60555522106506,0.0
145,141.52377599999545,6227.0461439998,0.0,314.0069440263313,0.0
146,142.52377599999545,6271.0461439998,0.0,314.4083328315976,0.0
147,143.52377599999545,6315.0461439998,0.0,314.80972163686386,0.0
148,144.52377599999545,6359.0461439998,0.0,315.2111104421301,0.0
149,145.52377599999545,6403.0461439998,0.0,315.6124992473964,0.0
150,146.52377599999545,6447.0461439998,0.0,316.01388805266265,0.0
151,147.52377599999545,6491.0461439998,0.0,316.4152768579289,0.0
152,148.52377599999545,6535.0461439998,0.0,316.8166656631952,0.0
153,149.52377599999545,6579.0461439998,0.0,317.21805446846145,0.0
154,150.52377599999545,6623.0461439998,0.0,317.6194432737277,0.0
155,151.52377599999545,6667.0461439998,0.0,318.020832078994,0.0
156,152.52377599999545,6711.0461439998,0.0,318.42222088426024,0.0
157,153.52377599999545,6755.0461439998,0.0,318.8236096895265,0.0
158,154.52377599999545,6799.0461439998,0.0,319.22499849479277,0.0
159,155.52377599999545,6843.0461439998,0.0,319.62638730005904,0.0
160,156.52377599999545,6887.0461439998,0.0,320.0277761053253,0.0
161,157.52377599999545,6931.0461439998,0.0,320.42916491059157,0.0
162,158.52377599999545,6975.0461439998,0.0,320.83055371585783,0.0
163,159.52377599999545,7019.0461439998,0.0,321.2319425211241,0.0
164,160.4372759999933,7059.240143999705,0.0,322.0,0.0
165,161.4372759999933,7103.240143999705,0.0,322.0,0.0
166,162.4372759999933,7147.240143999705,0.0,321.8129449921727,0.0
167,163.4372759999933,7191.240143999705,0.0,321.62588998434535,0.0
168,164.4372759999933,7235.240143999705,0.0,321.438834976518,0.0
169,165.4372759999933,7279.240143999705,0.0,321.2517799686907,0.0
170,166.4372759999933,7323.240143999705,0.0,321.0647249608634,0.0
171,167.4372759999933,7367.240143999705,0.0,320.87766995303605,0.0
